NPC Name:|Endless||||
guard7|Я — эфирный солдат. Остаток Крестовых походов Кадавров, когда Вечные еще охотились на смертных ради их плоти.||||
guard8|Большинство моего рода бродят по этим землям бесцельно, мучимые ненасытным голодом. Я, однако, был зачарован Кающимся Тхавом, чтобы выполнять мелкие и унизительные задачи. Я не уверен, что более жалко. ||||
crusadeGuard|Мы собираемся для грядущего Крестового похода. Армия Лорда Риддера снова вкусит плоть живых...||||
p705|Ладно, я пойду. Быстро. ||||
p706|((Медленно отступить)).||||
flesh1|<<Ты смотришь на огромную массу пульсирующей, трепещущей плоти. Она совершенно безлика, за исключением редких мозолей, сочащихся язв или коротких рудиментарных отростков.>>||||
flesh2|<<Пока ты смотришь, ты слышишь голос в своей голове.>>||||
flesh3|ТЫ ПОХОЖ НА МЕНЯ.||||
flesh4|<<Голос заполняет твой череп, не утруждая себя прохождением через воздух. Огромный, разрывающий разум звук, как взрыв звезды.>>||||
p710|Кто ты?||||
p711|Уйди из моей головы!||||
p712|Ой.||||
flesh5|ТЫ ДЫШИШЬ. ТЫ ПОТЕЕШЬ. ТЫ ЕШЬ, СПИШЬ, ИСПРАЖНЯЕШЬСЯ. ВЕРНО?||||
p713|Полагаю. Что с того?||||
flesh6|КАК Я И ДУМАЛ.||||
p714|Пожалуйста, попробуй говорить тише, ладно?||||
p715|...Нет.||||
flesh7|ЛГУН.||||
p716|...Ладно, признаю. Я живой.||||
flesh8|КАК Я И ДУМАЛ. ||||
p717|Нет, ты просто ошибаешься. Я Вечный. ||||
flesh9|БЕССМЫСЛЕННАЯ ЛОЖЬ. ||||
flesh10|ТЫ ПОХОЖ НА МЕНЯ. ЖИВОЕ СУЩЕСТВО. В ОТЛИЧИЕ ОТ ВЫСОХШИХ ОБОЛОЧЕК, КОТОРЫЕ НЕ МОГУТ УСЛЫШАТЬ МЕНЯ, СКОЛЬКО БЫ Я НИ КРИЧАЛ.||||
p718|Вы говорите о Вечных?||||
flesh11|ТАК ВЫ ИХ НАЗЫВАЕТЕ? ЗЛОБНЫЕ МАЛЕНЬКИЕ БЛОХИ.||||
p719|Так я могу слышать вас, потому что я живой?||||
flesh12|ВЕРНО. Я ГОВОРЮ СЛОВАМИ ПЛОТИ И ЖИЗНИ. ТВОЯ КРОВЬ ПЕРЕНОСИТ МОИ СЛОВА ОТ СЕРДЦА К РАЗУМУ.||||
p720|Что ты такое?||||
flesh13|Я — ПУТЬ ВСЯКОЙ ПЛОТИ. У МЕНЯ ЕСТЬ ПРОСТОЙ ВОПРОС ДЛЯ ТЕБЯ.||||
flesh14|В ЧЕМ СМЫСЛ ЖИЗНИ?||||
p721|Вас создали Вечные, чтобы служить источником жизненной энергии.||||
flesh15|Я... ИХ ЕДА?||||
p722|Извини. ||||
p723|Ага.||||
p724|Лучше знать правду, правда?||||
flesh16|ТЫ ДОЛЖЕН ОСТАНОВИТЬ ИХ. Я — ЖИВОЕ, МЫСЛЯЩЕЕ СУЩЕСТВО. Я НЕ МОГУ СМИРИТЬСЯ С ТЕМ, ЧТОБЫ СЛУЖИТЬ ЕДОЙ.||||
p725|Я поговорю с Мэгготсоном и посмотрю, сможем ли мы найти решение.||||
flesh17|ТЫ ИМЕЕШЬ МОЮ БЛАГОДАРНОСТЬ.||||
p726|Жизнь несправедлива, видимо. ||||
flesh18|ТЫ МОЖЕШЬ ГОВОРИТЬ С НИМИ, ДА? ТЫ ДОЛЖЕН СКАЗАТЬ ИМ ОСТАНОВИТЬСЯ. ПОЖАЛУЙСТА.||||
p727|Учиться.||||
flesh19|ПОНЯТНО. МОЯ ЦЕЛЬ — ДОСТИЧЬ ВСЕЗНАНИЯ.||||
p730|Это не совсем то, что я- ||||
p731|Ээ, я думаю, это немного-||||
p732|Именно. ||||
flesh20|ВОПРОС: КТО ТЕ МЕРТВЫЕ, КОТОРЫЕ СОЗДАЛИ МЕНЯ?||||
p733|Они — Вечные; мертвые существа, питающиеся жизненной энергией.||||
p734|Ходячие трупы с ненасытным голодом.||||
p735|Они дали тебе жизнь, и ты должен быть благодарен. ||||
flesh21|Я НЕ ПРОСИЛ ЖИЗНИ. И Я НЕ ПРОСИЛ ТЕБЯ БЫТЬ ТАКИМ НЕОПРЕДЕЛЕННЫМ. КТО ОНИ?||||
p736|Смеяться и петь, танцевать, делать то, что любишь. ||||
flesh22|ПОНЯТНО. МОЯ ЦЕЛЬ — МАКСИМИЗИРОВАТЬ УДОВОЛЬСТВИЕ.||||
flesh23|ЭТО ОЧЕНЬ ПОЛЕЗНО. Я РАНЬШЕ ЗАДАВАЛСЯ ВОПРОСОМ, ЗАЧЕМ У МЕНЯ ВСЕ ЭТИ НЕРВНЫЕ ОКОНЧАНИЯ. НО ЕСЛИ МОЯ ЦЕЛЬ — МАКСИМИЗИРОВАТЬ УДОВОЛЬСТВИЕ, ДОЛЖЕН ЛИ Я ТАКЖЕ МИНИМИЗИРОВАТЬ БОЛЬ?||||
p737|Да, избегай боли, где это возможно. ||||
flesh24|ПОНЯТНО. В ТАКОМ СЛУЧАЕ, МОЖЕШЬ ЛИ ТЫ ПЕРЕГОВОРИТЬ С ВЕЧНЫМИ И ОСТАНОВИТЬ ИХ ОТ ТОГО, ЧТОБЫ ОНИ ПИТАЛИСЬ МНОЙ? ЭТО ВЫЗЫВАЕТ БОЛЬ.||||
p738|Боль может сделать тебя сильнее. ||||
flesh25|НО НАША ЦЕЛЬ — НЕ СТАТЬ СИЛЬНЕЕ. ПОЭТОМУ МЫ БУДЕМ ИЗБЕГАТЬ БОЛИ, ГДЕ ЭТО ВОЗМОЖНО. ||||
flesh26|МОЖЕШЬ ЛИ ТЫ ПЕРЕГОВОРИТЬ С ВЕЧНЫМИ И ОСТАНОВИТЬ ИХ ОТ ТОГО, ЧТОБЫ ОНИ ПИТАЛИСЬ МНОЙ? ЭТО ВЫЗЫВАЕТ БОЛЬ.||||
p740|Чтобы изменить мир.||||
flesh27|ПОНЯТНО. МОЯ ЦЕЛЬ — НАКОПИТЬ СИЛУ.||||
flesh28|В ТАКОМ СЛУЧАЕ, У МЕНЯ ЕСТЬ ЗАДАНИЕ ДЛЯ ТЕБЯ, ПОДЧИНЕННЫЙ. ВЫПОЛНИ ЕГО ХОРОШО, И Я ЩЕДРО НАГРАЖУ ТЕБЯ, КОГДА Я БУДУ УПРАВЛЯТЬ ЭТИМ МИРОМ.||||
p741|Не могу не почувствовать, что ты истолковал мой совет самым худшим образом. ||||
flesh29|МОЯ НЕОБХОДИМОСТЬ В ТВОЕМ СОВЕТЕ ЗАКОНЧИЛАСЬ, ПОДЧИНЕННЫЙ.||||
p742|Как я могу служить вам, господин? ||||
flesh30|ДААА. ДААА! ВОТ ЭТО ДУХ! ||||
p743|Перестань называть меня своим подчиненным.||||
flesh31|ЗАСТАВЬ МЕНЯ.||||
flesh32|ВЕЧНЫЕ ПИТАЛИСЬ МНОЙ БОЛЕЕ СТА ЛЕТ, МОЙ ПОДЧИНЕННЫЙ.||||
flesh33|ЗАСТАВЬ ИХ ОСТАНОВИТЬСЯ. Я БОЛЬШЕ НЕ МОГУ ТЕРПЕТЬ ЭТО ЖАЛКОЕ СУЩЕСТВОВАНИЕ НА ДНЕ ПИЩЕВОЙ ЦЕПИ.||||
p744|Жизнь не имеет смысла.||||
flesh34|ОХ. НО ЭТО УЖАСНО.||||
p745|Извини, что тебе пришлось узнать это таким образом.||||
p746|Ага. ||||
p747|На самом деле, это означает, что мы можем сами создать свою цель.||||
flesh35|ВСЕ ЭТО ВРЕМЯ Я НАДЕЯЛСЯ, ЧТО Я БЫЛ СОЗДАН ДЛЯ ЦЕЛИ. ЧТО МОЯ ДОЛГАЯ, ЖАЛКАЯ ЖИЗНЬ ВЕЛА К ЧЕМУ-ТО ОСОБЕННОМУ.||||
flesh36|ЭТО БЫЛО БЫ ЛОГИЧНО. В ПОСЛЕДНИЕ СТО ЛЕТ Я С НЕТЕРПЕНИЕМ ЖДАЛ ОТКРЫТИЯ ЭТОЙ ЦЕЛИ.||||
p748|Если это тебя утешит, Вечные создали тебя, чтобы питаться тобой?||||
p749|Да, жизнь — это шутка.||||
flesh37|ХА. ХАХАХА. ХАХАХАХАХАХА.||||
p750|Но ты можешь создать свой собственный смысл. ||||
flesh38|Я НЕ ЗНАЮ, С ЧЕГО НАЧАТЬ. ЧТО МОЖЕТ НАДЕЯТЬСЯ ДОСТИЧЬ ТАКОЕ, КАК Я? Я НЕ МОГУ ДВИГАТЬСЯ. Я НЕ МОГУ ВИДЕТЬ. Я НЕ МОГУ ОБЩАТЬСЯ НИ С КЕМ, КРОМЕ ТЕБЯ. ||||
flesh39|ЧТО Я МОГУ СДЕЛАТЬ НА САМОМ ДЕЛЕ?||||
p751|Ты мог бы узнать больше о мире. ||||
p752|Ты мог бы попытаться изменить что-то, как-то.||||
p753|Ты прав. Это безнадежно. ||||
flesh40|...В ТАКОМ СЛУЧАЕ, ВСЕ, ЧТО Я ХОЧУ, — ЭТО ЧТОБЫ ВЕЧНЫЕ ПЕРЕСТАЛИ ПИТАТЬСЯ МНОЙ. КОНЕЦ ГРЫЗЕНИЮ, РЕЗАНИЮ, БОЛИ. ПРОСТО ПОТОМУ ЧТО ЖИЗНЬ БЕССМЫСЛЕННА, НЕ ЗНАЧИТ, ЧТО ОНА ДОЛЖНА БЫТЬ ЖЕСТОКОЙ.||||
p755|Твой создатель, Кающийся Тхав, хочет, чтобы я убил тебя.||||
flesh41|ЧТО? НЕТ! ТЫ НЕ СОБИРАЕШЬСЯ ЭТО СДЕЛАТЬ, ПРАВДА?||||
p756|Нет.||||
flesh42|ХОРОШО. ХОРОШО. Я ТАК БОЯЛСЯ. ПОЧЕМУ ОНА ХОЧЕТ, ЧТОБЫ Я УМЕР?||||
p757|Да.||||
flesh43|ПОЖАЛУЙСТА, НЕТ! ПОЧЕМУ ТЫ ЭТО СДЕЛАЕШЬ?||||
p758|Я еще не решил. ||||
flesh44|ПОЖАЛУЙСТА, ПРОЯВИ МИЛОСЕРДИЕ. ПОЧЕМУ ОНА ХОЧЕТ, ЧТОБЫ Я УМЕР?||||
p759|Твоя разумность создает политическую проблему.||||
p760| Если ты можешь думать, ты больше не служишь своей цели. ||||
p761|Вечные могут убить тысячи людей, если больше не смогут питаться тобой.||||
flesh45|ПОЖАЛУЙСТА... Я НЕ ВЫБИРАЛ БЫТЬ МЫСЛЯЩИМ СУЩЕСТВОМ. ЭТО НЕ БЫЛ МОЙ ВЫБОР. ЭТО ПРОСТО ТО, ЧТО Я ЕСТЬ.||||
p762|Жизнь несправедлива. ||||
p763|Я знаю.||||
p764|Мне жаль. ||||
flesh46|<<Мысленная речь массы плоти превращается в панические рыдания.>>||||
p770|((Пощадить Путь Всякой Плоти и раздавить яйца.))||||
flesh70|<<Ты раздавливаешь яйца пауков в руке. Они превращаются в безвредную слизь.>>||||
p771|Не волнуйся, я не собираюсь убивать тебя.||||
flesh71|ТЫ... НЕ СОБИРАЕШЬСЯ? СПАСИБО... ОГРОМНОЕ. ||||
flesh72|МЫ ИЗ ОДНОЙ ПЛОТИ; ОДНОГО БЬЮЩЕГОСЯ СЕРДЦА. Я ЗНАЛ, ЧТО ТЫ НЕ ПРЕДАШЬ МЕНЯ. ||||
p765|((Положить яйца пауков на дрожащую массу, чтобы убить Путь Всякой Плоти.))||||
flesh47|ПОГОДИ, ЧТО ЭТО БЫЛО? ЧТО ТЫ ДЕЛАЕШЬ? НЕТ! ПОЖАЛУЙСТА!||||
flesh48|<<Когда ты уходишь, ты слышишь, как яйца начинают вылупляться одно за другим. Ты слышишь стрекотание и звук мяса, разгрызаемого тысячами челюстей.>>||||
flesh49|<<Однако вскоре все это заглушается ужасающим криком, который резонирует в твоем черепе, заставляя тебя упасть на колени от боли.>>||||
p766|((Схватиться за голову.)) ||||
flesh50|<<После того, что кажется часами, крик стихает. Все, что остается, — это стрекотание и щелканье роя.>>||||
flesh51|<<Путь Всякой Плоти мертв. Ты спешишь уйти, прежде чем пауки найдут новую жертву.>>||||
p766b|((Уйти.))||||
flesh52|ПОЖАЛУЙСТА. ПОЩАДИ МЕНЯ. Я НИЧЕГО ПЛОХОГО НЕ СДЕЛАЛ. ||||
flesh53|Я ПРОСТО ХОЧУ ПРАВИТЬ МИРОМ.||||
flesh54|Я ПРОСТО ХОЧУ БЫТЬ СЧАСТЛИВЫМ.||||
flesh55|Я ПРОСТО ХОЧУ УЗНАТЬ.||||
flesh56|СНОВА ПРИВЕТСТВУЮ. И СПАСИБО, ЧТО ВЕРНУЛСЯ. МНЕ СТАЛО ОДИНОКО.||||
flesh57|ОНИ СНОВА ПИТАЛИСЬ МНОЙ. ПОЖАЛУЙСТА, ОСТАНОВИ ИХ.||||
flesh58|ПОКЛОНИСЬ МНЕ, ПОДЧИНЕННЫЙ. ТЫ СТОИШЬ ПЕРЕД СВОИМ НОВЫМ БОГОМ.||||
flesh59|СНОВА ПРИВЕТСТВУЮ. ТРУДНО ПОЛУЧАТЬ ЗНАНИЯ, КОГДА Я БЕЗГЛАЗЫЙ, НЕПОДВИЖНЫЙ, И ТОЛЬКО ТЫ МОЖЕШЬ СЛЫШАТЬ МЕНЯ.||||
flesh60|ЛЮБАЯ ИНФОРМАЦИЯ, КОТОРУЮ ТЫ МОЖЕШЬ ДАТЬ, БУДЕТ ПРИНЯТА С БЛАГОДАРНОСТЬЮ.||||
flesh61|ВСЕГДА ПРИЯТНО. ПОЧЕШИ МНЕ БОК, ПОКА МЫ ГОВОРИМ, ХОРОШО?||||
p767|Как ты говоришь у меня в голове?||||
flesh62|ГДЕ-ТО В ЭТОЙ МАССЕ БЕСПОЛЕЗНОЙ ТКАНИ ПЛАВАЕТ МОЗГ. ИЛИ, ВОЗМОЖНО, СЕТЬ МОЗГОВ, РАСПРОСТРАНЕННЫХ ПО ВСЕМУ МОЕМУ ТЕЛУ.||||
flesh63|Я НЕ СОМНЕВАЮСЬ, ЧТО ЭТОТ МОЗГ СФОРМИРОВАЛСЯ ПО ОШИБКЕ, ВОПРЕКИ ЖЕЛАНИЯМ МОИХ СОЗДАТЕЛЕЙ, НО ОН СФОРМИРОВАЛСЯ. И ЭТО МОЩНЫЙ ОРГАН. ||||
flesh64|ЗА МНОЙ ЗАМЕЧАЛИ СПОСОБНОСТЬ ОТПУГИВАТЬ МЕЛКИХ ЖИВОТНЫХ, КРИЧА НА НИХ СВОИМИ МЫСЛЯМИ, НО ДО СИХ ПОР У МЕНЯ НЕ БЫЛО ВОЗМОЖНОСТИ ОБЩАТЬСЯ С ЖИВЫМ СУЩЕСТВОМ, КОТОРОЕ МОГЛО БЫ ПОНЯТЬ МОИ СЛОВА.||||
p768|Как долго ты осознаешь себя?||||
flesh65|БОЛЕЕ СТА ЛЕТ, ХОТЯ В ПЕРВЫЕ ДНИ МОИ МЫСЛИ БЫЛИ ОЧЕНЬ ПРОСТЫМИ И ЧАСТО НЕЛОГИЧНЫМИ. Я ЗНАЛ, ЧТО МНЕ НЕ НРАВИТСЯ БОЛЬ, И ЭТО БЫЛО ВСЕ. ||||
flesh66|Я СТАНОВЛЮСЬ УМНЕЕ С КАЖДЫМ ГОДОМ. Я ПРЕДПОЛАГАЮ, ЧТО СКОРО МОИ УМСТВЕННЫЕ СПОСОБНОСТИ БУДУТ ДОВОЛЬНО ПУГАЮЩИМИ.||||
p769|Прощай.||||
flesh67|ВОЗВРАЩАЙСЯ СКОРО. БЕЗ ТЕБЯ ТИШИНА ОГЛУШИТЕЛЬНА.||||
mag1|<<Когда он поворачивается к тебе, ты видишь, что его глаза закрыты двумя большими золотыми монетами. Он поднимает одну из них и быстро оценивает тебя, прежде чем снова опустить ее на место.>>||||
mag0|Привет, дышащий. Что привело тебя так далеко на мою ферму?||||
mag2|Не часто вижу таких, как ты, здесь, живчик. Не помню, когда в последний раз видел человека с собственным носом.||||
mag3|<<Он постукивает по своим пустым ноздрям. Внутри извивается дождевой червь.>>||||
p801|Что ты здесь делаешь?||||
mag4|Ну, я ухаживаю за Фермой Плоти, конечно. Кто-то должен. Вся эта плоть сама о себе не позаботится.||||
p802|Не могу сказать, что мне нравится иметь нос прямо сейчас.||||
mag5|Моя Ферма Плоти имеет честный мускусный запах. Запах жизни во всей ее потной красе.||||
mag6|...По крайней мере, так мне говорили. У меня самого нет носа, как уже установлено. Он отвалился, о, сто семьдесят лет назад. В реку, если я правильно помню.||||
p803|Ты все еще верен Королю в Капюшоне?||||
mag7|Что? Старому Королю? Я едва его помню... Нет, прости, я бы не назвал себя верным ((ему)).||||
p804|Ты знаешь, что твоя Ферма Плоти стала разумной?||||
mag8|Ха! Это смешно, приятель. Ты просто шутник.||||
p805|Я серьезно. Масса плоти общалась со мной телепатически. ||||
p806|Она говорила со мной, Мэгготсон! Ее голос был как гром!||||
p807|На самом деле, неважно.||||
mag9|Вы, дышащие, странные, это точно.||||
mag10|...Что, ты серьезно?||||
p808|Конечно, я серьезен, ты идиот.||||
p809|Да, и она хочет, чтобы ты перестал питаться ею. ||||
p810|...Нет, я не серьезен.||||
mag11|Хорошо. Потому что, если бы то, что ты говоришь, было правдой, мы все могли бы быть в беде. Держи такие вещи при себе в будущем, понял?||||
mag12|Ха! И что, она спела тебе песню? Шептала сладкие пустяки тебе на ухо?||||
p811|Она разумна уже десятилетия, но только живые могут ее слышать. ||||
mag13|Слушай, приятель, это все еще звучит для меня как шутка. Но если ты серьезен, иди поговори с Кающимся Тхавом. Она создала Фермы Плоти, она умная, она будет знать, что делать.||||
mag14|Кающийся Тхав в своем святилище, прямо над нами; там наверху.||||
p812|Ты должен перестать питаться Фермой Плоти, верно? ||||
mag15|А какая альтернатива, а? Может, мне съесть тебя вместо этого?||||
p813|Спасибо, Мэгготсон.||||
mag16|Иди поговори с Тхавом, приятель.||||
p814|Что ты знаешь о Погребенном?||||
mag17|Ну, он погребен. Это я знаю точно.||||
p815|Можешь уточнить?||||
p816|И это все?||||
p817|Очень полезно, спасибо.||||
mag18|Не за что, приятель.||||
mag19|Слушай, что бы там ни было, я не хочу злить его, строя догадки о его природе. Он огромен, и он могущественен.||||
mag20|Надеюсь, Кающийся Тхав или Королева Серебра или кто-то еще смогут усыпить его снова. А если он проснется, ну, я буду беспокоиться об этом тогда.||||
p818| Кто ты?||||
mag21|Меня зовут Мэгготсон. Когда-то, когда я был дышащим, меня звали как-то по-другому, конечно. Забыл, как именно.||||
mag22|Во время войн у меня вообще не было имени. Я был просто ходячим мешком голода и злобы.||||
mag23|Потом, двести лет назад, я стал фермером плоти, и мне снова понадобилось имя. Мэгготсон пришло на ум, из-за всех маленьких червячков, которые вылупляются в моей коже.||||
p819|Тебе приходится сталкиваться с атаками криптовых червей?||||
mag24|<<Когда ты произносишь последние два слова, Мэгготсон так сильно вздрагивает, что золотая монета падает с его глаза. Он поспешно хватает ее обратно.>>||||
mag25|Эй, не произноси их имя слишком громко, дышащий! Мой друг Рэг говорит, что они могут услышать свое имя за сто миль. Они появятся просто назло.||||
p820|Ты сказал, что это ферма плоти?||||
mag26|Важная работа, приятель, важная работа. Без Ферм Плоти мы бы вернулись в плохие старые времена, полагаясь на жизненную силу, украденную у живых. Все это теперь реликвия прошлого.||||
p821|Что ты на самом деле здесь делаешь?||||
mag27|Самая важная чертова работа во всем королевстве, не то чтобы ты это знал по оплате! Я ухаживаю за плотью. Она вся живая, видишь ли, но безмозглая. ||||
mag28|Я поливаю ее, подключаю питательные трубки три раза в день, отрезаю странные наросты, вычесываю паразитов...||||
mag29|Это не гламурная работа, это точно, но без нее мы бы снова были там, в наших военных кораблях, убивая вас, живых. А я уже достаточно убивал в свое время.||||
p822|Есть ли что-то в работе на Фермах Плоти, что тебе не нравится?||||
mag30|Ну, большинство поклонников Перевозчика ушли жить в Мавзолеи. Я бы с радостью присоединился к ним, но моя работа здесь слишком важна. Жаль, правда.||||
p823|Что ты думаешь о Королеве Серебра?||||
mag31|Не могу сказать, что когда-либо встречал Ее Величество. Она держится особняком, это точно. Остается в Замке Ребер, занимается тем, чем занимаются королевы. Возлежит, обмахиваемая слугами с большими веерами, наверное.||||
p824|Прощай, Мэгготсон.||||
mag32|Увидимся, дышащий!||||
p825|Кто этот Перевозчик?||||
mag33|Перевозчик, приятель! Добрый пастырь, который проведет Вечных в загробную жизнь, когда мы наконец умрем! Никогда не слышал о нем?||||
p826|Не могу сказать, что слышал.||||
p827|Другие Вечные упоминали его.||||
mag34|Конечно, упоминали.||||
mag35|Никакие другие боги не будут слушать нас, видишь ли, из-за того, что мы задержались на этой смертной катушке. Но Перевозчик прощает наши прегрешения. Он проведет нас по тихой реке, когда никто другой не станет, и всего за небольшую плату.||||
mag36|<<Монеты на его глазах, кажется, на мгновение блестят в свете.>>||||
p828|Если Перевозчик так милосерден, почему он берет плату?||||
mag37|Мы должны заплатить пошлину, приятель. Мы жили слишком долго. Мы украли наши лишние годы, копили их, как жадные скряги, и теперь пришло время платить. Пара золотых монет — это выгодная сделка, учитывая обстоятельства.||||
p829|Как ты думаешь, что произойдет, если ты умрешь без монет?||||
mag38|Нас ждет бесконечное ничто, приятель. Оно не будет холодным. Оно не будет темным. Это будет просто отсутствие. Никакие другие боги не хотят Вечных. Без милости Перевозчика наши души погаснут, как задутые свечи.||||
p830|Почему поклонники Перевозчика живут в Мавзолеях?||||
mag39|Это знак преданности, приятель. Мы знаем, что должны быть мертвы в глазах богов. Так что если мы притворимся мертвыми, лежа в гробницах и будучи как можно тише, Перевозчик с большей вероятностью благосклонно отнесется к нам, когда наше время наконец придет.||||
mag40|Священники делают исключения для таких фермеров плоти, как я. Нам не нужно оставаться в гробницах. Они знают, что кто-то должен кормить их жизненной силой, иначе они действительно умрут.||||
p831|Ты убивал людей?||||
mag41|О да, приятель, много. Ты не найдешь Вечного, который не убил бы пару смертных. В старые времена это был единственный способ выжить.||||
p832|Почему ты носишь эти монеты на глазах?||||
mag42|Чтобы заплатить Перевозчику, конечно. Когда мое время придет.||||
mag43|Спрашивай, живчик.||||
mag44|Конечно. Что-то еще хочешь узнать?||||
mag45|Ладно. Есть еще вопросы?||||
wyrm1|<<Огромное существо нависает над тобой, окутывая тебя порывами зловонного теплого дыхания.>>||||
wyrm2|<<Хотя рот существа не двигается, голос проникает в твой разум, как хор шепотов; каким-то образом оглушительный в своей унисонности.>>||||
wyrm3|Тебе повезло, кусочек. Ты безвкусен; этому червю не интересна твоя плоть.||||
wyrm0|Приветствую, кусочек.||||
p850|Кто это?||||
p851|Я... разговариваю с червем?||||
wyrm4|Уместный вопрос, на который нет простого ответа. Мы — симбиоз, своего рода.||||
p852|Мне кажется, я довольно вкусный. ||||
wyrm5|Ты пробовал свою собственную плоть? Мы сомневаемся в этом. ##Поверь нам; ты пахнешь довольно плохо.||||
wyrm6|Мы — коллектив мыслей, запертых в разуме этого червя. Мы — Вечные — затянувшееся эхо жертв этого червя, пожираемых изнутри наших склепов.||||
wyrm7|Редко удается поговорить с таким кусочком, как ты. Мы долго ждали такой возможности. Поможешь ли ты нам с... одним делом?||||
p853|Не зная, что это. ||||
p854|Возможно, но сначала у меня есть вопросы...||||
p855|Ни за что я не помогу огромному червю.||||
wyrm8|Это печалит нас, кусочек. Мы будем ждать, если ты передумаешь...||||
wyrm9|Приветствую, о безвкусный кусочек. Мы рады обнаружить, что ты все еще пахнешь отвратительно.||||
p856|Итак, насчет этого задания...||||
wyrm10|Позволь объяснить... ||||
wyrm11|Мы делим тело с этим червем, но мы не разделяем его голод. Мы, в конце концов, остатки его жертв — и его пиршества не приносят нам удовольствия.||||
wyrm12|Мы бессильны остановить червя сами, так как можем оказывать лишь ограниченное влияние на его тело... но, возможно, есть способ успокоить существо на время.||||
wyrm13|Нам просто нужно... доставить кое-что.||||
p857|Доставить что? ||||
wyrm14|Нам нужны Урны Страдания, запечатанные глубоко в Мавзолеях. Они содержат кремированные останки многих Вечных, давно сожженных живыми.||||
wyrm15|Жестокая судьба, так как их сознание сохраняется — но без тела, чтобы обеспечить ощущения. Вечные, запертые в этих урнах, существуют в вечной тьме, так что, если бы они присоединились к нам, это, возможно, было бы лучшей судьбой. ||||
wyrm16|Запечатанные урны пока ускользают от носа червя; но пепел обладает такой магической силой, что мы уверены, что он насытит червя, и Мавзолеи останутся в покое.||||
wyrm17|Принеси нам три Урны Страдания, и ты получишь нашу благодарность. ##Две находятся в Мавзолеях; третья — где-то еще. Мы не знаем где. ||||
p858|А нельзя просто убить червя?||||
wyrm18|<<Хор смешков раздается в твоем разуме.>>##Твое заблуждение забавно, кусочек. Чем ты его убьешь? Этой иголкой, что ты носишь? Нет; ты просто будешь съеден. ||||
wyrm19|Кроме того, мы сами, вероятно, погибнем. Мы не уверены, желательно ли это. ||||
p859|Так что, есть какая-то награда?||||
wyrm20|Мы сохраняем крошечный контроль над телом этого червя. Мы чувствуем сокровище, застрявшее в его горле, случайно проглоченное во время последнего пиршества. Возможно, мы могли бы выбить его. ||||
p860|Ладно, я буду искать.||||
wyrm21|Спасибо, кусочек. ||||
p861|Вы сказали, что вы... коллектив мыслей?||||
p862|Как вы... существуете?||||
wyrm22|Мы сами давно задаемся этим вопросом. Сохраняются ли наши умы в этом звере? Или мы призраки, фантомы?||||
wyrm23|Мы не можем сказать, когда впервые обрели сознание. Только то, что мы больше не отдельные личности с независимыми мыслями — а смешение умов, несовершенно переплетенных.||||
p863|Почему черви едят Вечных?||||
wyrm24|Черви — древние существа, питающиеся магией — а мы, Вечные, избегаем смерти с помощью заклинания, которое течет в нашей крови.||||
wyrm25|Так что червей тянет к нам, как насекомых к нектару. Они пируют на магии, а мы сделаны из нее.||||
wyrm26|Когда их челюсти дробят наши кости, наш жизненный опыт протекает через них. Они становятся свидетелями нашей печали, нашей грусти, наших страданий. Они не понимают этого, но они зависимы от этого. ||||
wyrm27|Возможно, это искупление за ужасы, которые мы совершили во время Великого Пожирания? Ирония не ускользает от нас. ||||
p864|Прощай, червь. ||||
p865|У меня есть урны, которые ты хотел.||||
wyrm28|Да, да — зверь чувствует их. Его голод растет. Ради твоего же блага, кусочек, брось их там, где стоишь, иначе будешь съеден...||||
wyrm29|<<Ты бросаешь урны, как раз перед тем, как огромные челюсти червя захватывают их одним ужасным движением.>>||||
wyrm30|<<На мгновение существо замирает — затем по его телу проходит мощный спазм.>>||||
wyrm31|Такая мощь! Такой ужасный вкус! Червь переполнен, кусочек — и мы уже чувствуем, как наши древние союзники присоединяются к нам. ##Пожалуйста, возьми это.||||
wyrm32|<<Червь конвульсирует, и с ужасным звуком он выплевывает сундук с сокровищами, покрытый огромным комком слизи.>>||||
wyrm34|Мы надеемся, ты передумаешь.||||
wyrm33|Мы прощаемся с тобой, кусочек. Червь переполнен огромной энергией. Он улетит, а затем уснет. ||||
agony1|Челюсти, когти, зубы... рвут, разрывают, царапают твою плоть! Ты чувствуешь это? О, агония...||||
agony0|<<Призрак извивается в воздухе, отшатываясь от какого-то невидимого ужаса.>>||||
p866|Все в порядке, ты в безопасности. Никто на тебя не нападает. ||||
agony3|Ты ошибаешься. Шесть Вечных пируют на моей плоти. Они делают это уже сотни лет.||||
agony4|Я знаю, что они существуют только в моем разуме. Но существует ли что-то вне разума? Для меня они реальны...||||
p867|Ээ... ты знаешь, что ты призрак? ||||
agony5|Призрак? Да... Я знаю, знаю. Не все моего рода знают свою судьбу, но я знаю.||||
agony6|Тем не менее, я не могу избежать моментов, которые породили меня. Я всегда буду нести эту травму. ||||
agony7|<<Призрак молчит на мгновение, морщась от боли.>> ##Скажи, смертный. Хочешь узнать секрет?||||
p868|Да.||||
agony8|Видишь те скалы, вон там? Они скрывают кладбище, глубоко под землей. Одно из многих. Заклинание иллюзии скрывает вход. ||||
agony9|Во время Великого Пожирания Вечные поддались своему голоду — но они держались за свое раскаяние... свой стыд.||||
