NPC Name:|Endless||||
ApocryphaMach25|<<На этот раз ты нашел золотую жилу. Вот все вехи и несчастья третьего ребенка Олега, изложенные с клинической отстраненностью бухгалтерской книги.>>||||
ApocryphaMach26|[[Год 3]]: Зарегистрирован в королевских анналах, возраст 6. Назначен на базовое обучение в Янской Области. ##[[Год 8]]: Переведен с семьей в Феррополис. ##[[Год 9]]: Подал петицию Мехинусу Рексу на техническое обучение. ОТКАЗАНО.||||
ApocryphaMach27|[[Год 10]]: Назначен на фабричную службу в Феррополисе. Получил выговор за небрежность. ##[[Год 11]]: Подал петицию на медицинское разрешение (тонизирующее средство из семян джиттерсида). ОДОБРЕНО. ##[[Год 14, Месяц 2]]: Разрешение ОТОЗВАНО из-за проблем с поставками.||||
ApocryphaMach28|[[Год 14, Месяц 3]]: Получил выговор за симуляцию. ##[[Год 15]]: Уволен за небрежность и дерзость. ##[[Год 16]]: Назначен на Королевский Проект [[MMCCCIX]] (ГОРОСКОП).||||
ApocryphaMach29|[[Год 18]]: Назначен на черную работу в Феррополисе, в соответствии с параметрами проекта. ##[[Год 21]]: Арестован за нарушение правил роскоши. Два дня в колодках. ##[[Год 22, Месяц 0]]: Подал петицию на изменение обычного имени. ОДОБРЕНО, в соответствии с параметрами проекта.||||
ApocryphaMach30|##[[Год 22, Месяц 4]]: Подал петицию на телесное преображение (смена пола). ОТКАЗАНО, в соответствии с параметрами проекта. ##[[Год 23, Месяц 1]]: Обжаловал предыдущую петицию. ОТКАЗАНО, в соответствии с параметрами проекта.||||
ApocryphaMach31|[[Год 23, Месяц 3]]: Назначен на сельскохозяйственную службу в Истрикской Области, в соответствии с параметрами проекта. ##[[Год 25]]: Подал петицию на перевод обратно в Феррополис. ОТКАЗАНО, в соответствии с параметрами проекта. ##[[Год 27]]: ((УВЫ, ОШИБКА В ПРОВЕРКЕ СТАТУСА.))||||
ApocryphaMach32|##[[Год 28]]: ((УВЫ, ОШИБКА В ПРОВЕРКЕ СТАТУСА.)) ##[[Год 29]]: ((УВЫ, ОШИБКА В ПРОВЕРКЕ СТАТУСА.)) ##<<Это все, что есть. Тебе лучше спросить библиотекаря, что она об этом думает.>>||||
ApocryphaMach33|<<После некоторых поисков ты находишь запись, которая была исключена из завесы тайны Оратора Сунила – хотя она вызывает столько же вопросов, сколько и ответов.>>||||
ApocryphaMach34|[[ТЕМА V – ОКОНЧАТЕЛЬНЫЕ ВЫВОДЫ]]: ##Эта тема и ее ветви были, безусловно, самыми изменчивыми выпускниками Проекта Гороскоп. Ветвь 0, оригинал, достигла самого низкого Комбинированного Показателя Способностей и Патриотизма (CAPS) во всей когорте...||||
ApocryphaMach35|...из-за недостатков в Вере и Послушании, которые перевешивали его заслуги в Учености и Изобретательстве. Большинство изменений приводили к диким нестабильностям, что приводило к неблагоприятным исходам для этих ветвей. ||||
ApocryphaMach36|Однако, Ветвь V впоследствии достигла самого высокого CAPS среди всех выпускников Гороскопа, получив допуск в Гильдию Машинистов. С тех пор она внесла преобразующие вклады, которые рекомендуют ее для более высокой должности. ||||
ApocryphaMach37|Уроки для будущей доктрины изменений изложены в нашем полном отчете. ##ПОДПИСАНО: ((Сунил Хан, Главный Призыватель, Век 0, Год 23, Месяц 3, День 14))||||
ApocryphaMachDebug1|<<Машина гудит магией. Перо привязано к ней серебряной цепью.>> ##ДОБРО ПОЖАЛОВАТЬ В [[БИБЛИОТЕКУ ЛЖИ]]. ЭТА ИНКАРНАЦИЯ ТЕПЕРЬ В [[РЕЖИМЕ ОТЛАДКИ]].  ##((Осторожно! Несанкционированный доступ наказуем контролируемым уничтожением.))||||
ApocryphaMachDebug2|ПОЖАЛУЙСТА, ПОДОЖДИТЕ... ##[[ЗАПРОС РЕШЕН]]. ПОЖАЛУЙСТА, ЗАПИШИ СВОЙ СЛЕДУЮЩИЙ ЗАПРОС.||||
ApocryphaMachDebug3|ПРИЗЫВАЮ ПЕРВИЧНУЮ ИНКАРНАЦИЮ... ##... ##...||||
ApocryphaMachP1|Покажи мне файл на Олега Игоревича Мышкина.||||
ApocryphaMachP2|Покажи мне файл на Женевьеву Мышкину.||||
ApocryphaMachP3|Покажи мне файл на Женевьеву Мышкину, Ветвь I.||||
ApocryphaMachP4|Покажи мне файл на Игоря Мышкина.||||
ApocryphaMachP5|Расскажи мне больше о неизвестном третьем ребенке Женевьевы.||||
ApocryphaMachP5b|Расскажи мне больше о неизвестном третьем внуке Игоря.||||
ApocryphaMachP6|Покажи мне эти файлы Проекта Гороскоп снова.||||
ApocryphaMachP7|Больше запросов нет.||||
ApocryphaMachP8|Покажи мне список родственников этого человека.||||
ApocryphaMachP9|Расскажи мне больше об истории этого человека.||||
ApocryphaMachP10|Заверши этот запрос и вернись к началу.||||
ApocryphaMachP11|Расскажи мне больше о неизвестном третьем внуке Игоря.||||
ApocryphaMachP12|Что такое Проект Гороскоп?||||
ApocryphaMachP13|Можешь показать мне ((что-нибудь)), связанное с этим человеком?||||
ApocryphaMachP14|Я не понимаю. Кто все эти люди?||||
ApocryphaMachP15|Что означает 'не могу создать стих'?||||
ApocryphaMachP16|Что случилось с оригинальной Темой V? Покажи мне их историю.||||
ApocryphaMachP17|<<[Попробуй узнать больше о Проекте Гороскоп.]>>||||
ApocryphaMachP18|Покажи мне окончательные выводы Сунила снова.||||
ApocryphaMachP19|Покажи мне историю оригинальной Темы V снова.||||
ApocryphaMachP20|Заверши этот запрос и вернись к началу.||||
ApocryphaMachP21|<<[Прочитай всю историю этого человека.]>>||||
ApocryphaMachP22|<<[Перейди к концу и поищи подсказки об их судьбе.]>>||||
ApocryphaMachP23|<<[Продолжай читать.]>>||||
ApocryphaMachP24|<<[Перейди к концу.]>>||||
ApocryphaMachP25|Верни меня к делу Темы V.||||
CorruptedCaptivesR|<<Вы чувствуете, как механизм в вашем черепе приходит в яростное движение, переводя речь Искажённого...>>||||
CorruptedCaptives1|<<Этот Искажённый бормочет бесконечный поток неизвестных слогов на высокой скорости. Попытки разобрать что-либо узнаваемое вызывают головную боль.>>||||
CorruptedCaptives2|{{🜌🜫🜞🜒🜍🜌 🜒🜒🜒🜌🜫🝋 🜍🜫🜒🜌🜫🜌 🜌🜞🜫🜒🜌🜫 🜒🜍🝋🜌🜫🝋 🜒🜒🜍🜒🜌🜫 🜍🜫🜒🜌🜍🜒 🜍🜫🜒🜌🜫🜞 🜒🜍🜌🜒🜒🜒 🜌🜫🝋🜍🜫🜒 🜒🜌🜞🜒🜌🜌 🜒🜌🜫🜌🜫🝋 🜒🜌🜫🜍🜫🜒 🜒🜒🝋🜒🜍🜌 🜒🜍🜞🜒🜍🜞 🜍🜫🜒🜒🜒🝋 🜌🜫🝋🜍🜫🜒 🜌🜫🜍🜌🜫🝋 🜌🜞🜫🜒🜌🜞 🜌🜌🜞🜍🜫🜒 🜒🝋🜌🜒🝋🜌}}||||
CorruptedCaptives2b|{{🜌🜞🜫🜒🜒🜍 🜒🜌🜞🜒🜌🜌 🜒🜌🜒🜒🜍🜍 🜒🜒🜫🜒🝋🝋 🜒🝋🝋🜌🝋🜞 🜍🜫🜒🜒🜍🜌 🜍🜫🜒🜒🜍🜫 🜌🜫🝋🜌🜞🜫 🜒🜌🜍🜒🜒🜍 🜍🜫🜒🜒🜒🜍 🜒🜌🜌🜍🜫🜒 🜌🜫🜫🜌🜫🝋 🜒🜒🜍🜍🜫🜒 🜒🜒🜍🜒🜍🜍 🜌🜫🝋🜍🜫🜒 🜒🜍🜫🜒🜍🜌 🜒🜍🜞🜒🜍🝋 🜌🜌🜞🜍🜫🜒 🜒🝋🜌🜒🝋🜌 🜌🜫🜌🜒🜍🜍 🜌🜫🝋🜌🜫🝋 🜒🜌🜞🜒🜌🜫 🜒🝋🝋🜒🝋🝋}}||||
CorruptedCaptives2c|{{🝣🝁🝢🝣🝁🝥 🝥🝣🝣🝥🜘🜘 🝥🝥🝢🝣🝁🝥 🜘🝁🜘🝥🜘🜘 🝥🝥🜘🝥🝣🜶 🜘🝁🝥🝣🝁🝥 🝥🝣🝣🜘🝁🝢 🝣🝁🝥🜘🝁🝣 🜘🝁🝢🝣🝁🝥 🝥🜘🝁🝥🜘🜘 🝣🝁🝥🜘🝁🜘 🝥🜘🜶🝥🝥🜘 🜘🝁🝢🝥🝣🜶 🜘🜶🝢🝣🝁🝥 🝥🝢🜘🝥🝢🜘 🝥🜘🜶🜘🝁🝢 🜘🝁🜘🝥🜘🜘 🝥🜘🜶🜘🝁🝥 🝣🝁🝥🝥🜘🜘 🜘🝁🜶🝣🝁🝥 🝥🝥🝢🜘🜶🝁 🝥🜘🝣🝥🝥🝣 🝥🝢🝢🝥🝢🝢 🜘🝢🜶🝣🝁🝥 🝥🝣🜘🝥🜘🝣 🝣🝁🝥🝥🝥🝣 🝥🝣🝣🝥🝥🝁 🝣🝁🝥🜘🝁🝥 🜘🝁🝢🝥🜘🝣 🝣🝁🝥🝥🜘🝁 🝥🝣🝣🜘🝁🝢 🝥🝣🜶🝥🝥🝣 🜘🝁🝢🝥🜘🜶 🝣🝁🝥🝥🝥🜘 🝥🜘🝁🝣🝁🝥 🝥🝣🜘🝥🜘🝣}}||||
CorruptedCaptives3|{{🜍🜫🝋🜍🜫🜒 🜒🜍🜍🜒🜌🜌 🜒🜒🝋🜍🜫🜒 🜌🜫🜌🜒🜌🜌 🜒🜒🜌🜒🜍🜞 🜌🜫🜒🜍🜫🜒 🜒🜍🜍🜌🜫🝋 🜍🜫🜒🜌🜫🜍 🜌🜫🝋🜍🜫🜒 🜒🜌🜫🜒🜌🜌 🜍🜫🜒🜌🜫🜌 🜒🜌🜞🜒🜒🜌 🜌🜫🝋🜒🜍🜞 🜌🜞🝋🜍🜫🜒 🜒🝋🜌🜒🝋🜌 🜒🜌🜞🜌🜫🝋 🜌🜫🜌🜒🜌🜌 🜒🜌🜞🜌🜫🜒 🜍🜫🜒🜒🜌🜌 🜌🜫🜞🜍🜫🜒 🜒🜒🝋🜌🜞🜫 🜒🜌🜍🜒🜒🜍 🜒🝋🝋🜒🝋🝋 🜌🝋🜞🜍🜫🜒 🜒🜍🜌🜒🜌🜍 🜍🜫🜒🜒🜒🜍 🜒🜍🜍🜒🜒🜫 🜍🜫🜒🜌🜫🜒 🜌🜫🝋🜒🜌🜍 🜍🜫🜒🜒🜌🜫 🜒🜍🜍🜌🜫🝋 🜒🜍🜞🜒🜒🜍 🜌🜫🝋🜒🜌🜞 🜍🜫🜒🜒🜒🜌 🜒🜌🜫🜍🜫🜒 🜒🜍🜌🜒🜌🜍}}||||
CorruptedCaptives4|<<Вы находите изодранные остатки старого кружева, возможно, от нарядного платья или фартука служанки. Над левым бедром существа находится разрез, ведущий в большую полость, заполненную мягко колышущимися ресничками или полипами, напоминающими бессуставные пальцы.>>||||
CorruptedCaptives5|<<Существо продолжает бормотать, не проявляя никаких признаков узнавания.>>||||
CorruptedCaptives6|{{🜍🜫🜒🜌🜞🜫 🜒🜍🜞🜒🜍🜞 🜍🜫🜒🜒🜌🜌 🜒🜒🜌🜒🜌🜞 🜍🜫🜒🜒🜒🝋 🜒🜌🜌🜌🜫🝋 🜒🜌🜫🜌🝋🜫 🜍🜫🜒🜒🜍🜌 🜒🜌🜍🜍🜫🜒 🜒🜌🜫🜒🜍🜌 🜌🜫🜌🜒🜍🝋 🜒🜌🜍🜌🜫🝋 🜒🜌🜫🜒🜌🜫 🜍🜫🜒🜌🜍🜒 🜍🜫🜒🜒🜍🜌 🜒🜌🜍🜍🜫🜒 🜒🜍🜍🜌🜫🝋 🜌🜞🜫🜒🜍🜞 🜒🜒🜍🜒🜍🜍 🜍🜫🜒🜒🜒🜌 🜒🜌🜍🜒🜒🜍 🜒🜌🜌🜍🜫🜒 🜌🜫🜒🜌🜫🝋 🜌🜞🜫🜒🜒🜍 🜒🜍🜍🜍🜫🜒 🜒🜒🜌🜒🜌🜍 🜒🜒🜍🜒🜌🜌 🜍🜫🜒🜌🜫🜒 🜌🜫🝋🜌🜞🜫 🜒🜒🜍🜒🜍🜍}}||||
CorruptedCaptives7|...ДАЙ НАМ СЕГОДНЯ НАШИ ДРЕЙФУЮЩИЕ ЧАСТИЦЫ. ПРОСТИ НАМ НАШИ МАЛЕНЬКИЕ ПРОСТУПКИ, КАК МЫ ПРОЩАЕМ МИССИС БАРКЕР С 37 КРУНДЛ-РОУД, ПРОГРЕСС, НИЧТО НИГДЕ НИКОГДА. ||||
CorruptedCaptives8|[[ХИМЕРА]]: ЧТО ОН ИМЕЛ В ВИДУ? ИСТРИКСБУРГ ПАДАЕТ, ПАДАЕТ, ПАДАЕТ...||||
CorruptedCaptives9|<<Этот Искажённый ритмично напевает из множества ртов, разбросанных по всему телу, переключаясь между ними. Попытка разобрать что-либо узнаваемое вызывает головную боль.>>||||
CorruptedCaptives10|{{🜒🜒🝋🜒🜍🜍 🜌🜫🝋🜒🜌🜍 🜍🜫🜒🜒🜒🝋 🜌🜫🝋🜍🜫🜒 🜒🜒🝋🜌🜫🝋 🜒🜌🜞🜌🜫🝋 🜍🜫🜒🜒🜒🜫 🜒🜌🜌🜒🜒🜌 🜒🜌🜍🜌🜫🜫 🜍🜫🜒🜒🜒🝋 🜌🜫🝋🜍🜫🜒 🜒🜍🝋🜒🜌🜍 🜌🜫🝋🜒🜒🝋 🜍🜫🜒🜒🜌🜍 🜒🜌🜌🜍🜫🜒 🜌🜫🜍🜌🜫🝋 🜒🜒🜍🜒🜒🜍}}||||
CorruptedCaptives10b|{{🜌🜫🝋🜒🜌🜞 🜌🝋🜫🜍🜫🜒 🜒🜒🜫🜌🜫🝋 🜒🜒🜍🜍🜫🜒 🜒🜒🝋🜌🜫🝋 🜍🜫🜒🜒🜍🝋 🜒🜌🜍🜌🜫🝋 🜒🜒🝋🜍🜫🜒 🜒🜌🜍🜒🜌🜌 🜍🜫🜒🜒🜒🝋 🜒🜌🜌🜒🜌🜞 🜒🜌🜫🜌🜫🝋 🜌🜌🜞🜍🜫🜒 🜒🜌🝋🜒🜒🜌 🜌🜞🜫🜍🜫🜒 🜒🜌🝋🜒🜒🜌}}||||
CorruptedCaptives11|<<Существо покрыто шрамами и ранами, возможно, полученными во время захвата. Все его рты выглядят так, будто принадлежат разным людям. На таком близком расстоянии есть странная красота в том, как они поют вместе.>>||||
CorruptedCaptives12|{{🜒🜒🜍🜒🜒🜌 🜒🜌🜫🜌🜫🝋 🜒🜌🜫🜍🜫🜒 🜌🜫🜌🜒🜌🜌 🜒🜍🜫🜌🜫🝋 🜍🜫🜒🜒🜒🜍 🜒🜌🜞🜒🜍🜌 🜒🜌🜒🜒🜍🜞 🜒🜒🜫🜍🜫🜒 🜒🜒🝋🜒🜍🜍 🜌🜫🝋🜒🜌🜍 🜍🜫🜒🜌🜫🜍 🜌🜞🜫🜒🜌🜞 🜒🜌🜞🜌🜫🝋 🜒🜌🜍🜍🜫🜒 🜌🜫🜍🜒🜌🜞 🜒🜍🜌🜌🜫🜌 🜒🜌🜌🜒🜍🜞 🜌🜞🜫🜌🜫🜫 🜌🜫🝋🜒🜌🜫}}||||
CorruptedCaptives13|<<Существо продолжает бормотать, не проявляя никаких признаков узнавания.>>||||
CorruptedCaptives13b|{{🜌🜞🜫🜍🜫🜒 🜒🜌🝋🜒🜒🜌 🜌🜞🜫🜍🜫🜒 🜒🜌🜒🜒🜍🜌 🜌🜫🜌🜌🜫🜌 🜒🜌🜌🜒🜍🜞 🜌🜞🜫🜍🜫🜒 🜒🜌🝋🜒🜒🜌 🜌🜞🜫🜒🜌🜞 🜌🜞🜫🜒🜌🜍 🜒🜒🜍🜌🜫🝋 🜒🜌🜍🜌🜞🜫 🜌🜌🜞🜍🜫🜒 🜒🝋🜌🜒🝋🜌 🜒🜌🜒🜒🜌🜌 🜒🜌🜫🜒🜒🜍 🜒🜒🜌🜒🜍🜞 🜌🜞🜫🜒🜒🜍 🜌🜫🝋🜒🝋🝋 🜒🝋🝋🜌🝋🜞 🜍🜫🜒🜒🜌🜞 🜒🜍🜌🜌🜫🜌}}||||
CorruptedCaptives14|...АККУРАТНО ШАГАЙ В ФИОЛЕТОВОЕ, КВА. [[РЕИФИКАЦИЯ]]: ВНУШАЙ ВНУШАЙ ОТСРОЧКА ВНУШАЙ. [[ТОСКА]]: ТИХО СКАЗКИ О МАЛЕНЬКИХ БОГАХ & ТАНЦУЮЩАЯ ЧАША & СЛЕДЫ ДОЖДЯ. ||||
CorruptedCaptives15|ДАЙ НАМ ЗНАК, О ЗЕМЛЯ-КОРМИЛИЦА, КВА КВА КВА. [[ИСПОВЕДЬ]]: МЫ БЫЛИ ТАКИМИ МОЛОДЫМИ...||||
CorruptedCaptives16|<<Вы не видите никаких признаков того, что это ребенок Олега.>>||||
CorruptedCaptivesP1|<<[Осмотреть Искажённого более внимательно.]>>||||
CorruptedCaptivesP2|<<[Показать медальон Олега]>> Ты узнаешь это?||||
CorruptedCaptivesP3|<<[Оставить этого в покое.]>>||||
CorruptedAphra1|<<Этот Искажённый бессвязно бормочет себе под нос с дикими перепадами тона и громкости. Попытка разобрать что-либо узнаваемое вызывает головную боль.>>||||
CorruptedAphra2|{{🜒🝋🜌🜒🝋🜌 🜌🜫🜞🜒🜌🜞 🜌🜞🜫🜌🜫🜌 🜒🜒🜍🜒🜍🜌 🜒🜌🜌🜒🜌🜍 🜒🝋🝋🜒🝋🝋 🜌🝋🜞🜍🜫🜒 🜒🜒🝋🜒🜍🜍 🜒🜒🜫🜍🜫🜒 🜒🜒🝋🜒🜌🜌 🜒🜌🜍🜌🜍🝋 🜒🜒🜍🜍🜫🜒 🜌🜞🜫🜒🜌🜍 🜒🜒🜫🜒🜌🜌 🜒🜌🜍🜌🜫🝋 🜍🜫🜒🜒🜍🜞 🜒🜍🜌🜒🜌🜫 🜒🜒🜍🜌🜫🝋 🜒🜌🜍🜌🜞🝋 🜍🜫🜒🜌🜞🜫 🜒🜌🜒🜒🜌🜒 🜌🜫🝋🜌🜞🜫 🜒🜍🜞🜍🜫🜒}}||||
CorruptedAphra2b|{{🜒🜒🜍🜒🜌🜌 🜍🜫🜒🜒🜍🜍 🜌🜫🝋🜌🜞🜫 🜒🜒🜒🜌🜫🝋 🜒🜌🜍🜌🜌🜞 🜍🜫🜒🜌🜫🜌 🜒🜌🜞🜒🜍🜌 🜒🜒🜍🜒🜍🜌 🜌🜫🜌🜌🜞🜫 🜒🜍🜞🜍🜫🜒}}||||
CorruptedAphra2c|{{🝣🝁🝢🝣🝁🝥 🝥🝣🝣🝥🜘🜘 🝥🝥🝢🝣🝁🝥 🜘🝁🜘🝥🜘🜘 🝥🝥🜘🝥🝣🜶 🜘🝁🝥🝣🝁🝥 🝥🝣🝣🜘🝁🝢 🝣🝁🝥🜘🝁🝣 🜘🝁🝢🝣🝁🝥 🝥🜘🝁🝥🜘🜘 🝣🝁🝥🜘🝁🜘 🝥🜘🜶🝥🝥🜘 🜘🝁🝢🝥🝣🜶 🜘🜶🝢🝣🝁🝥 🝥🝢🜘🝥🝢🜘 🝥🜘🜶🜘🝁🝢 🜘🝁🜘🝥🜘🜘 🝥🜘🜶🜘🝁🝥 🝣🝁🝥🝥🜘🜘 🜘🝁🜶🝣🝁🝥 🝥🝥🝢🜘🜶🝁 🝥🜘🝣🝥🝥🝣 🝥🝢🝢🝥🝢🝢 🜘🝢🜶🝣🝁🝥 🝥🝣🜘🝥🜘🝣 🝣🝁🝥🝥🝥🝣 🝥🝣🝣🝥🝥🝁 🝣🝁🝥🜘🝁🝥}}||||
CorruptedAphra3|<<Верхняя половина порванного защитного фартука все еще болтается на шее существа, а дешевый машинный браслет из латуни украшает его третье запястье. Его кожа покрыта сотнями, если не тысячами, крошечных символов шифра, будто оно выросло таким.>>||||
CorruptedAphra4|{{🜌🜫🜞🜒🜍🜌 🜒🜒🜍🜒🜌🜍 🜌🜫🝋🜒🜌🜫 🜒🜌🜫🜍🜫🜒 🜌🜫🝋🜒🜒🜞 🜌🜫🜌🜌🜫🝋 🜒🜌🜒🜒🜒🜍 🜒🜍🜌🜒🜌🜌 🜒🜌🜍🜌🜌🜞 🜍🜫🜒🜒🜌🜒 🜒🜍🜞🜌🜫🝋 🜌🜞🜫🜒🜌🜫 🜌🜫🝋🜍🜫🜒}}||||
CorruptedAphra4b|{{🜒🜒🝋🜒🜍🜍 🜒🜒🜫🜍🜫🜒 🜒🜒🝋🜒🜌🜌 🜒🜌🜍🜌🜍🝋 🜒🜒🜍🜍🜫🜒 🜒🜌🜫🜒🜌🜌 🜒🜍🜫🜌🜫🝋 🜌🜫🜍🜒🜌🜌 🜌🜫🜒🜒🜒🜫 🜌🜌🜞🜍🜫🜒 🜒🝋🜌🜒🝋🜌 🜌🜞🜫🜒🜌🜒 🜌🜫🝋🜒🜌🜞 🜒🜍🜌🜒🜒🜍 🜒🜍🜌🜌🜫🜞 🜒🝋🝋🜒🝋🝋 🜌🝋🜞🜍🜫🜒 🜒🜌🜫🜒🜌🜌 🜍🜫🜒🜒🜍🜞 🜌🜞🜫🜒🜒🜍 🜌🜫🝋🜍🜫🜒 🜒🜍🜌🜒🜌🜍 🜒🜒🜍🜒🜌🜌}}||||
CorruptedAphra5|<<Существо смотрит на медальон, словно загипнотизированное.>> ##{{🜒🝋🜌🜒🝋🜌 🜒🜍🜞🜒🜍🜌 🜒🜍🜫🜌🜫🝋 🜒🜌🜞🜌🜫🝋 🜒🜌🜍🜌🜫🜌 🜌🜫🝋🜒🝋🝋 🜒🝋🝋🜌🝋🜞 🜍🜫🜒🜒🜌🜒 🜌🜞🜫🜌🜌🜞 🜌🜌🜞🜌🜌🜞}}...||||
CorruptedAphra5b|<<Существо смотрит на медальон, как будто загипнотизированное.>>||||
CorruptedAphra5c|231231 204201 205153 214153 210151 153233 233134 052212 145114 114114||||
CorruptedAphra6|<<Искажённый становится явно взволнованным в своих движениях и речи, но вы ничего не понимаете. Могло ли это существо быть когда-то ребенком Олега?>>||||
CorruptedAphra6b|<<Возможно, работник очистки Коэн сможет рассказать вам больше.>>||||
CorruptedAphra7|...НАЧИНАЯ С КОНЦА РАДИ КОНЕЧНОСТИ. [[АПОРИЯ]]: ТОЛЬКО ФАКТЫ, ПОЖАЛУЙСТА. [[УВЫ]], ТРЕТИЙ МОЛОТИЛЬНЫЙ ДВИГАТЕЛЬ НЕ МОЖЕТ БЫТЬ СПАСЕН. ПОЧЕМУ ВЫ НЕ СЛУШАЕТЕ? В КАТАТОНИЧЕСКОЙ СУЕТЕ КРУГ ЗА КРУГОМ. ПОЗДРАВЛЯЕМ, ВЫ ПРИНЯТЫ. ||||
CorruptedAphra8|ПРОЧЬ, ТЯНИ ПРОЧЬ, МЫ ПОТЯНЕМ ПРОЧЬ ВМЕСТЕ. В КОРОЛЕВСКИЙ ПРОЕКТ [[MMCCCIX]] (ГОРОСКОП). [[УВЫ]], ТРЕТИЙ МОЛОТИЛЬНЫЙ ДВИГАТЕЛЬ СТРАДАЛ ОТ ТОСКИ, НЕПОДОБАЮЩЕЙ ЕГО СТАТУСУ. УБЛЮДКИ, БЕСПОЛЕЗНЫЕ УБЛЮДКИ. [[ЭДИКТ]]: НИКТО НЕ СЛУШАЕТ.||||
CorruptedAphra9|<<Он смотрит на медальон, как будто загипнотизированный.>> ##[[ЛИМЕРЕНЦИЯ]]: ПА...||||
CorruptedAphra10|<<Искажённый становится явно взволнованным в своих движениях и речи.>> ##...[[ЭДИКТ]]: ПРЕКРАТИ СУТУЛИТЬСЯ! ВОДА ТЕЧЕТ ТИХО ЧЕРЕЗ ПАРК. ПОЖАЛУЙСТА, СЛУШАЙ. [[УВЫ]], ОШИБКА В ПРОВЕРКЕ СТАТУСА. ОТКРОЙ, ПЕРЕУСТАНОВИ. ||||
CorruptedAphra11|ОН ЛЮБИТ ТЕБЯ, ДОРОГАЯ, ДАЖЕ ЕСЛИ НЕ ПОКАЗЫВАЕТ ЭТОГО. [[УВЫ]], НЕ МОЖЕТ СУЩЕСТВОВАТЬ. СУБЪЕКТ [[CCXLII/CCLIII]], ВАША ПРОСЬБА УДОВЛЕТВОРЕНА. ПОЖАЛУЙСТА, СЛУШАЙ. [[МОЛЬБА]]: МЫ СООБЩАЕМ С СОЖАЛЕНИЕМ.||||
CorruptedAphra12|ОТКАЗАНО И ТРИЖДЫ ОТКАЗАНО. [[ВНИМАНИЕ ВСЕМ РАБОТНИКАМ]]: ЭТО ПРЕДУПРЕЖДЕНИЕ О КАТАСТРОФЕ. Я ВСЕГДА СОБИРАЛСЯ НАПИСАТЬ РАНЬШЕ. ||||
CorruptedAphra13|[[ПРОСЬБА]]: ЗАСЕЙ ЗЕМЛЮ, А ЗАТЕМ ПОВЕСЬСЯ. ОТКРОЙ, ПЕРЕУСТАНОВИ. [[УВЫ]], В СООТВЕТСТВИИ С ПАРАМЕТРАМИ [[ПРОЕКТА ГОРОСКОП]]. ПОЖАЛУЙСТА, СЛУШАЙ.||||
CorruptedAphra14|ДОРОГОЙ ПА, Я ПИШУ, ЧТОБЫ СООБЩИТЬ ТЕБЕ. ОЧИЩАЙ КАЖДУЮ КРИСТАЛЬНУЮ ГОЛОВУ ТРИЖДЫ В ДЕНЬ, ПОКА. [[ЗАПИСЬ ОБ ОШИБКЕ]]: ПОМОГИТЕ НАМ, МЫ ПОТЕРЯНЫ. И ПРИЛОЖИ ЭТОТ МЕДАЛЬОН, КОТОРЫЙ, НАДЕЮСЬ, ВСЕГДА БУДЕТ НАПОМИНАТЬ ТЕБЕ. ПОЖАЛУЙСТА, СЛУШАЙ.||||
CorruptedAphra15|[[ЭДИКТ]]: ВСЕ ПРЕДЫДУЩИЕ ОБЫЧНЫЕ ИМЕНА ОТМЕНЯЮТСЯ И СТАНУТ ПРАХОМ. ДАВАЙ, НАМ НУЖНО ИДТИ. ИСКРЕННЕ ТВОЯ ЛЮБЯЩАЯ ДОЧЬ [[АФРА МЫШКИНА]].||||
CorruptedAphra16|<<Неясно, понимает ли она вас.>>||||
CorruptedAphra17|[[ВНИМАНИЕ]]: ПОЖАЛУЙСТА, НЕМЕДЛЕННО ЭВАКУИРУЙТЕСЬ РАДИ СОБСТВЕННОЙ БЕЗОПАСНОСТИ. МЫ БОЛЬШЕ НЕ БУДЕМ БРОДИТЬ. ПОЖАЛУЙСТА, ПОМОГИТЕ НАМ. [[УВЫ]], НЕ МОЖЕТ СУЩЕСТВОВАТЬ. АФРА, У НАС НЕТ ВРЕМЕНИ. ОТКРОЙ, ПЕРЕУСТАНОВИ. ||||
CorruptedAphra18|<<То, что осталось от Афры Мышкиной, держит медальон Олега в обеих руках, видимо, очарованная. Она больше не говорит.>>||||
CorruptedAphra19|...[[СУМЕРКИ]]: ЛЕЛЕЙ КАЖДОГО ПРИЗРАКА. МОЖЕТЕ ЛИ ВЫ ПОМОЧЬ МНЕ НАЙТИ? ХОТЯ СЕРДЦЕ ВСЕ ЕЩЕ ЛЮБЯЩЕЕ. [[УВЫ]], ЭТО КАТАСТРОФА. ОТКРОЙ, ПЕРЕУСТАНОВИ.||||
CorruptedAphra20|<<Существо сначала кажется смущенным. Затем она берет его осторожно в обе руки, видимо, очарованная им, и больше не говорит.>>||||
CorruptedAphra21|<<Вы сделали то, о чем просил Олег, и он будет ждать, чтобы услышать, что вы нашли.>> ##<<Но, возможно, сначала вам стоит попытаться узнать всю правду.>>||||
CorruptedAphra22|<<Какова была цель Проекта Гороскоп? Какую роль он сыграл в судьбе Афры Мышкиной? И как она связана с другими Афрами, которых вы встречали раньше?>>||||
CorruptedAphra23|<<Какова была цель Проекта Гороскоп? Почему Афра Мышкина была завербована в него? И какую роль он сыграл в ее судьбе?>>||||
CorruptedAphra24|<<Единственный, кто мог бы ответить на эти вопросы, — это человек, чье имя было на всех файлах Гороскопа: Сунил Хан, Оратор Короля.>>||||
