NPC Name:|Endless||||
mag44|Sure. Anything else you wanna know?||||
mag45|Right. You got any more questions?||||
wyrm1|<<The great creature looms overhead, engulfing you in blasts of putrid warm breath.>>||||
wyrm2|<<Though the creature's mouth does not move, a voice creeps through your mind like a choir of whispers; somehow deafening in their unison.>>||||
wyrm3|You are fortunate, morsel. You are tasteless; this wyrm has no interest in your flesh.||||
wyrm0|Greetings, morsel.||||
p850|Who is this?||||
p851|Am I... speaking to a wyrm?||||
wyrm4|A pertinent question, with no easy answer. We are a symbiosis, of sorts.||||
p852|I like to think I taste quite nice. ||||
wyrm5|Have you consumed your own flesh? We doubt this. ##Take it from us; you smell quite bad.||||
wyrm6|We are a collective of thoughts, trapped within the mind of this wyrm. We are Endless - a lingering echo of this wyrm's victims, devoured from within our crypts.||||
wyrm7|It is rare to speak with a morsel such as yourself. We have waited a long time for such an opportunity. Will you help us with a... certain matter?||||
p853|Not without knowing what it is. ||||
p854|Perhaps, but I have questions first...||||
p855|There's no way I'm helping a giant wyrm.||||
wyrm8|This saddens us, morsel. We will be waiting, if you reconsider...||||
wyrm9|Greetings, oh tasteless morsel. We are pleased to find that you still smell disgusting.||||
p856|So, about this task...||||
wyrm10|Let us explain... ||||
wyrm11|We share a body with this wyrm, but we do not share its hunger. We are, after all, a remnant of its victims - and its feasts do not bring us pleasure.||||
wyrm12|We are powerless to stop the wyrm ourselves, as we can exert only a limited influence on its body... but there may be a way to pacify the creature, for a time.||||
wyrm13|We would simply need... a delivery.||||
p857|A delivery of what? ||||
wyrm14|We require the Urns of Anguish, sealed deep within the mausoleums. They contain the cremated remains of many Endless, who were long ago burned by the living.||||
wyrm15|A cruel fate, as their consciousness lingers - but with no body to provide sensation. The Endless trapped in those urns exist in a perpetual darkness, so if they were to join us, it would perhaps be a better fate. ||||
wyrm16|The sealed urns have yet escaped the wyrm's nose; but the ashes are of such magical potency, we are sure they would satiate the wyrm, and the mausoleums would be left in peace.||||
wyrm17|Bring us three Urns of Anguish and you will have our gratitude. ##Two reside in the mausoleums; a third is elsewhere. We know not where. ||||
p858|Can't I just slay the wyrm?||||
wyrm18|<<A discord of laughs ring through your mind.>>##Your delusion is amusing, morsel. What would you slay it with? That needle you carry? No; you would simply be eaten. ||||
wyrm19|Furthermore, we ourselves would likely perish. We are in disagreement as to whether that is a desirable outcome. ||||
p859|So is there some reward?||||
wyrm20|We maintain a sliver of control over this wyrm's body. We feel a treasure lodged in its throat, accidentally consumed in the last feast. Perhaps we could dislodge it. ||||
p860|Okay, I'll keep an eye out.||||
wyrm21|Thank you, morsel. ||||
p861|Did you say you were... a collection of thoughts?||||
p862|How do you ...exist?||||
wyrm22|We have long wondered this ourselves. Do our minds persist in this beast? Or are we ghosts, figments?||||
wyrm23|We cannot say when we first gained consciousness. Only that we are no longer individuals with independent thoughts - but a blending of minds, imperfectly entangled.||||
p863|Why do wyrms eat the Endless?||||
wyrm24|Wyrms are ancient creatures, sustained by magic - while we Endless escape death with a lingering spell that flows through our blood.||||
wyrm25|So wyrms are drawn to us like insects to nectar. They feast on magic, while we are made of it.||||
wyrm26|As their jaws crush our bones, our lived experience courses through them. They bear witness to our sorrow, our sadness, our suffering. They do not understand it, but they are addicted to it. ||||
wyrm27|Perhaps this is penance for the horrors we committed in the Great Devouring? The irony is not lost on us. ||||
p864|Goodbye, wyrm. ||||
p865|I have the urns you wanted.||||
wyrm28|Yes, yes - the beast can smell them. Its hunger grows. For your own sake, morsel, drop them where you stand, lest you be devoured...||||
wyrm29|<<You drop the urns, just before the wyrm's massive jaws enclose them in a single terrible motion.>>||||
wyrm30|<<For a moment, the creature is deadly still - then a great spasm moves through its body.>>||||
wyrm31|Such potency! Such dreadful flavour! The wyrm is overwhelmed, morsel - and we can already feel our ancient allies joining us. ##Please, take this.||||
wyrm32|<<The wyrm convulses, and with a horrible sound  it coughs up a treasure chest encased in a huge mound of phlegm.>>||||
wyrm34|We hope you will reconsider.||||
wyrm33|We bid you farewell, morsel. The wyrm is overcome with a great energy. It will fly, and then it will sleep. ||||
agony1|Jaws, nails, teeth... tearing, bursting, clawing at your flesh! Can you feel it? Oh, the agony...||||
agony0|<<The ghost writhes around in the air, recoiling from some unseen terror.>>||||
p866|It's okay, you're safe. Nothing is attacking you. ||||
agony3|You are mistaken. Six Endless feast on my flesh. They have done for hundreds of years.||||
agony4|I am aware they exist only in my mind. But, does anything exist outside of a mind? For me, they are real...||||
p867|Uh... do you know that you're a ghost? ||||
agony5|A ghost? Yes... I know, I know. Not all my kind know their fate, but I do.||||
agony6|Still, I cannot escape the moments that birthed me. I will always bear that trauma. ||||
agony7|<<The ghost is silent for a moment, wincing in pain.>> ##Say, mortal. Do you want to know a secret?||||
p868|Yes.||||
agony8|See those cliffs, over there? They hide a graveyard, buried deep underground. One of many. A spell of illusion conceals the entrance. ||||
agony9|During the Great Devouring, the Endless gave into their hunger - but they held onto their remorse.. their shame.||||
agony10|So they buried their victims far out of sight. My body lies behind those cliffs... somewhere.||||
p869|No.||||
agony11|Suit yourself. You may leave me to my agonies, then.||||
mag50|<<Maggotson has clearly been tortured. Broken ribs poke through dessicated flesh. His teeth are in splinters. A rusty hook still protrudes from his shoulder.>>||||
mag51|...Hello, mate.||||
p870|Maggotson, what happened to you?||||
mag52|Lord Rhydder... Lord Rhydder did this.||||
mag53|<<He spits a yellowed tooth onto the ground at your feet.>>||||
mag54|After you told me about the flesh-farm being sentient, I thought it was pretty funny. Told some of my mates about it. They told their mates... ||||
mag55|And before you know it, Lord Rhydder is visiting my farm. Smacks me around a bit, says we have much to discuss...||||
p871|So Rhydder did this to you?||||
mag56|He thought I was holding back details from him. Truth is, I didn't know much to begin with... I'd told him almost everything already, but he tortured me anyway, just to be sure.||||
mag57|But don't worry, mate. I kept your name out of it.||||
p872|Thank you, Maggotson. ||||
mag58|I'm an Endless. I don't die easy, you know? And even the worst pain is like a half-forgotten memory. But I was worried what he might do to you, if he thought you knew more than I did about the farm.||||
p873|All this, just because you mentioned that the flesh-farm might be self-aware?||||
mag59|Yeah. Lord Rhydder's been looking for a flaw in the farms for years. His prayers are finally being answered.||||
p874|What is he doing now? ||||
mag60|Lord Rhydder's going to investigate the rumours about the flesh-farm, and if he can prove them to be true, he'll try to start up the old Crusades again... ||||
mag61|He's around here, somewhere... you have to stop him, mate.||||
ghostCharm1|It was on this hill that the last defenders fell. Oh, how the Endless swarmed upon them! How they feasted upon flesh and blood...||||
ghostCharm2|I still see it, mortal. I can smell the sickly sweet stench of death. I can feel the cold chill of death upon my phantom skin.||||
ghostCharm3|This is a place of remembrance. If you have not come here out of respect, I must ask you to leave.||||
p900|What happened here?||||
ghostCharm4|When the Endless were first created, they were consumed by an insatiable hunger. They fell upon their mortal brethren and committed unspeakable acts. It is a time known as the Years of Devouring.||||
ghostCharm5|Spirits like myself are a vestige of trauma. I do not simply ((remember)) those unspeakable years... I live them, still.||||
ghostCharm6|But I hold on to enough of my wits that I can tell the past from the present... for the most part. And so I watch over this place. To ensure that folk remember.||||
p901|@@ I have come to pay my respects.||||
ghostCharm7|%% An honourable intent. I'll unlock the door to the rest of the tomb, so you may mourn in peace.||||
ghostCharm8|&& I appreciate the gesture. However, as a young mortal, you cannot hope to fully comprehend what happened here. For that reason I must keep the tomb sealed. ||||
myg1|No, no, no! You can't come in! ## Go away!||||
p905|Who are you?||||
myg2|My name's Myghar. And I don't care who you are! Get your own crypt! I paid for this one fair and square!||||
p906|Tell me more about yourself, Myghar.||||
myg3|No!||||
p904|@@ Let me in, Myghar. Please.||||
myg5|%% <<There is a long pause from the other side of the door. Then, a sigh.>>||||
myg6|Fine.##<<You hear the sound of a bolt being drawn back. The door swings open.>>||||
myg7|&& No!||||
p907|Why won't you let me in? ||||
myg8|Because I paid for the exclusive right to live in this tomb. I'm meant to be feigning death, not entertaining visitors! Go away!||||
p908|Why are you feigning death?||||
myg9|I'm repenting for my immortality! If I demonstrate my commitment to true death, the Ferryman shall carry me to an afterlife of my choosing!||||
p909|I don't have time for this. ||||
myg10|<<This is, quite clearly, not a normal Endless. This 'Myghar' is a ghost, and the original Myghar who was locked here is nowhere to be seen. >>||||
myg11|What are you looking at, mortal?||||
p910|You're... a ghost.||||
myg12|What? Poppycock. I'm flesh and blood, just like you.||||
myg13|<<To demonstrate his point, he waves an arm at you. It passes right through you. He smirks at you, apparently believing he's proved his point.>>||||
p911|I think you were eaten by a Catacomb Wyrm.||||
myg14|<<When you say this, the ghost's eyes go blank. He stares into the distance for a long moment, then jumps back with a shriek. He backs away, staring up at a memory that only he can see.>>||||
myg15|No, please... Ferryman, save me... Save me! No!||||
myg16|<<He curls up into a ball, sobbing, and won't say anything else.>>||||
p912|Hello?||||
myg17|<<The ghost's eyes go blank. He stares into the distance for a long moment, then jumps back with a shriek. He backs away, staring up at a memory that only he can see.>>||||
myg18|<<Once again, he curls up into a ball, sobbing. How many times has he re-lived this moment?>>||||
myg19|<<The ghost's eyes are glazed. Occasionally it lets out a sob, or an incoherent yell.>>||||
myg20|What do you want now?||||
p913|Goodbye. ||||
royalG1|Move along breather, this is the Queen's road. ||||
royalG2|What Queen would that be?||||
royalG3|<<The guard tuts.>> You bleedin' breathers really don't know the first thing about us Endless, do you? ||||
royalG4|The ((Queen of Silver)) is our undisputed monarch. She rules from her throne in the [[Castle of Ribs]] in [[Sepulchre]]. Now, if you don't mind, we have patrollin' to do.  ||||
royalG5|Can you give me some directions? ||||
royalG6|See that huge city loomin' overhead? That's [[Sepulchre]], and is probably the only place a breather like you would be welcome. ||||
royalG7|Down south you have a [[mausoleum]] and the [[Crystal Mines]] - neither are places you'd want to get lost in. ||||
royalG8|There's also the [[Duchess' Estate]] down there - but I don't think any folk 'ave laid eyes on her in years.||||
royalG9|An' finally, up north there's the [[Flesh Farms]] and [[Cadaver Keep]].||||
royalG10|Now move along, breather - I can't be wastin' time babysitting the likes of you. ||||
royalG11|Alright, I'll be on my way.||||
royalG12|Hmph. ||||
